PROJECT,IPT,RESP,WBS ID,DESCRIPTION,CEC,COMPANY,PERF,MILSTD,CLIN,CHARGE #,YYYYMM,BCWS HRS/UTS,BCWP HRS/UTS,ACT HRS/UTS,ETC HRS/UTS,E
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201105,,,,100,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201106,,,,10,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201107,,,,50,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201108,,,,100,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201109,,,,50,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201110,,,,100,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201111,,,,0,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201202,,,,25,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201203,,,,25,L
EMDLBRF,HEX,HEX,153-1PHEX3,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX81PHEX3,201204,,,,50,L
EMDLBRF,HEX,HEX,15329A-3J48,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX815329A,201105,,,,34,L
EMDLBRF,HEX,HEX,15329A-3J48,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX815329A,201106,,,,0,L
EMDLBRF,HEX,HEX,15329A-3J48,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX815329A,201107,,,,0,L
EMDLBRF,HEX,HEX,15329A-3J48,25kVA PT5 TRANSDUCER RE-SELECTION,MOD,,,,,LX815329A,201110,,,,0,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201101,,,,73,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201102,,,,91.4,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201103,,,,91.4,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201104,,,,91.4,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201105,,,,91.4,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201109,,,,30,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201110,,,,40,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201111,,,,40,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201112,,,,15,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201201,,,,37.5,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201203,,,,20,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201204,,,,40,L
EMDLBRF,HBX,HBX,154-85HBX1,FLIGHT TEST ANOMALY- MLG,MOD,,,,,LX885HBX1,201205,,,,8.7,L
EMDLBRF,HEX,HEX,154-85HEX4,FLT TST ANMLY-RQ-4B STEERING INTERFERENCE,MOD,,,,,LX885HEX4,201101,,,,13.6,L
EMDLBRF,HEX,HEX,154-85HEX4,FLT TST ANMLY-RQ-4B STEERING INTERFERENCE,MOD,,,,,LX885HEX4,201102,,,,13.6,L
EMDLBRF,HEX,HEX,154-85HEX4,FLT TST ANMLY-RQ-4B STEERING INTERFERENCE,MOD,,,,,LX885HEX4,201106,,,,11.6,L
EMDLBRF,HEX,HEX,154-85HEX4,FLT TST ANMLY-RQ-4B STEERING INTERFERENCE,MOD,,,,,LX885HEX4,201107,,,,6.6,L
EMDLBRF,HEX,HEX,154-85HEX4,FLT TST ANMLY-RQ-4B STEERING INTERFERENCE,MOD,,,,,LX885HEX4,201108,,,,11.6,L
EMDLBRF,HEX,HEX,154-85HEX4,FLT TST ANMLY-RQ-4B STEERING INTERFERENCE,MOD,,,,,LX885HEX4,201110,,,,11.6,L
EMDLBRF,HEX,HEX,154-85HEX4,FLT TST ANMLY-RQ-4B STEERING INTERFERENCE,MOD,,,,,LX885HEX4,201111,,,,11.6,L
EMDLBRF,HEX,HEX,154-85HEX4,FLT TST ANMLY-RQ-4B STEERING INTERFERENCE,MOD,,,,,LX885HEX4,201202,,,,11.6,L
EMDLBRF,HEX,HEX,154-85HEX7,FLT TST ANMLY-IMMC IN-FLIGHT ASSERTS,MOD,,,,,LX885HEX7,201106,,,,2,L
EMDLBRF,HEX,HEX,154-85HEX7,FLT TST ANMLY-IMMC IN-FLIGHT ASSERTS,MOD,,,,,LX885HEX7,201107,,,,2,L
EMDLBRF,HEX,HEX,154-85HEX7,FLT TST ANMLY-IMMC IN-FLIGHT ASSERTS,MOD,,,,,LX885HEX7,201108,,,,2,L
EMDLBRF,HEX,HEX,154-85HEX7,FLT TST ANMLY-IMMC IN-FLIGHT ASSERTS,MOD,,,,,LX885HEX7,201111,,,,2,L
EMDLBRF,HEX,HEX,154-85HEX7,FLT TST ANMLY-IMMC IN-FLIGHT ASSERTS,MOD,,,,,LX885HEX7,201112,,,,2,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201101,,,,40,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201102,,,,35,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201103,,,,143.5,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201104,,,,13,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201105,,,,115.5,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201106,,,,5,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201107,,,,5,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201108,,,,95.8,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201109,,,,90.8,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201110,,,,74.8,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201111,,,,9,L
EMDLBRF,H00,H00,154RWK-810H,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201112,,,,0,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201101,,,,10,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201102,,,,11,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201103,,,,47.1,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201104,,,,5.17,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201105,,,,0.03,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201106,,,,2,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201107,,,,1.995,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201108,,,,8.915,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201109,,,,6.9,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201110,,,,0.75,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201111,,,,1.65,L
EMDLBRF,H00,H00,154RWK-3J45,ECNT DRAWING CHANGES,MOD,,,,,LX8154RWK,201112,,,,0,L
EMDLBRF,HJX,HJX,154H0A-819H,OMNISTAR FIRMWARE TEST,MOD,,,,,LX8154H0A,201101,,,,22,L
EMDLBRF,HJX,HJX,154H0A-819H,OMNISTAR FIRMWARE TEST,MOD,,,,,LX8154H0A,201102,,,,4.5,L
EMDLBRF,HJX,HJX,154H0A-819H,OMNISTAR FIRMWARE TEST,MOD,,,,,LX8154H0A,201103,,,,7,L
EMDLBRF,HJX,HJX,154H0A-819H,OMNISTAR FIRMWARE TEST,MOD,,,,,LX8154H0A,201104,,,,9,L
EMDLBRF,HEX,HEX,154H4A-814H,FLT TST ANMLY- INSUFFICIENT BOLT LENGTH,MOD,,,,,LX8154H4A,201105,,,,5,L
EMDLBRF,HEX,HEX,154H4A-814H,FLT TST ANMLY- INSUFFICIENT BOLT LENGTH,MOD,,,,,LX8154H4A,201106,,,,5,L
EMDLBRF,HEX,HEX,154H4A-3J48,FLT TST ANMLY- INSUFFICIENT BOLT LENGTH,MOD,,,,,LX8154H4A,201105,,,,5,L
EMDLBRF,HEX,HEX,154H4A-3J48,FLT TST ANMLY- INSUFFICIENT BOLT LENGTH,MOD,,,,,LX8154H4A,201106,,,,5,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201101,,,,148.7159556,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201102,,,,118.9690722,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201103,,,,16.82907216,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201104,,,,10.23,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201105,,,,40.45,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201106,,,,0,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201107,,,,35.45,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201108,,,,40.45,L
EMDLBRF,HEX,HEX,154H7A-815H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201109,,,,10.45,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201101,,,,176.2355786,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201102,,,,175.7410309,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201103,,,,20.00103093,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201104,,,,20,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201105,,,,60.63,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201106,,,,0,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201107,,,,7.13,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201108,,,,5,L
EMDLBRF,HEX,HEX,154H7A-818H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201109,,,,10.2,L
EMDLBRF,HEX,HEX,154H7A-814H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201101,,,,0,L
EMDLBRF,HEX,HEX,154H7A-814H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201102,,,,0,L
EMDLBRF,HEX,HEX,154H7A-814H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201103,,,,0,L
EMDLBRF,HEX,HEX,154H7A-814H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201104,,,,0,L
EMDLBRF,HEX,HEX,154H7A-814H,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201105,,,,0,L
EMDLBRF,HEX,HEX,154H7A-3J48,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201101,,,,0,L
EMDLBRF,HEX,HEX,154H7A-3J48,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201102,,,,0,L
EMDLBRF,HEX,HEX,154H7A-3J48,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201104,,,,0,L
EMDLBRF,HEX,HEX,154H7A-3J48,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201105,,,,0,L
EMDLBRF,HEX,HEX,154H7A-3J48,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201107,,,,0,L
EMDLBRF,HEX,HEX,154H7A-9G28,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201102,,,,40,L
EMDLBRF,HEX,HEX,154H7A-9G28,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201103,,,,17,L
EMDLBRF,HEX,HEX,154H7A-9G28,FLT TST ANMLY- 25 KVA GENERATOR,MOD,,,,,LX8154H7A,201110,,,,0,L
EMDLBRF,HEX,HEX,154HBA-815H,FLT TST ANMLY-MLG STRUT,MOD,,,,,LX8154HBA,201101,,,,10,L
EMDLBRF,HEX,HEX,154HBA-815H,FLT TST ANMLY-MLG STRUT,MOD,,,,,LX8154HBA,201102,,,,10,L
EMDLBRF,HEX,HEX,154HBA-815H,FLT TST ANMLY-MLG STRUT,MOD,,,,,LX8154HBA,201103,,,,7.9,L
EMDLBRF,HEX,HEX,154HBA-815H,FLT TST ANMLY-MLG STRUT,MOD,,,,,LX8154HBA,201104,,,,33.3,L
EMDLBRF,HEX,HEX,154HBA-815H,FLT TST ANMLY-MLG STRUT,MOD,,,,,LX8154HBA,201105,,,,0,L
EMDLBRF,HEX,HEX,154HBA-815H,FLT TST ANMLY-MLG STRUT,MOD,,,,,LX8154HBA,201106,,,,29.8,L
EMDLBRF,HEX,HEX,154HGA-3J48,FLT TST ANMLY-20584 KEARFOTT KN-4074 INS/GPS STARTUP/DATA FREEZE PROBLEM,MOD,,,,,LX8154HGA,201101,,,,0,L
EMDLBRF,HEX,HEX,154HKA-814H,FLT TST ANMLY-20650 ICE DETECTOR OPERATIONAL MODIFICATION,MOD,,,,,LX8154HKA,201111,,,,0,L
EMDLBRF,HEX,HEX,154HKA-814H,FLT TST ANMLY-20650 ICE DETECTOR OPERATIONAL MODIFICATION,MOD,,,,,LX8154HKA,201112,,,,0,L
EMDLBRF,HEX,HEX,154HKA-3J48,FLT TST ANMLY-20650 ICE DETECTOR OPERATIONAL MODIFICATION,MOD,,,,,LX8154HKA,201112,,,,0,L
EMDLBRF,HDX,HDX,154HKA-3J47,FLT TST ANMLY-20650 ICE DETECTOR OPERATIONAL MODIFICATION,MOD,,,,,LX8154HKA,201112,,,,0,L
EMDLBRF,HBX,HBX,154HNA-811H,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,,201101,,,,20,L
EMDLBRF,HBX,HBX,154HNA-811H,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,,201102,,,,52,L
EMDLBRF,HBX,HBX,154HNA-811H,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,,201103,,,,52,L
EMDLBRF,HDX,HDX,154HNA-813H,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,LX8154HNA,201101,,,,0,L
EMDLBRF,HEX,HEX,154HNA-814H,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,LX8154HNA,201101,,,,143,L
EMDLBRF,HEX,HEX,154HNA-814H,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,LX8154HNA,201102,,,,127.5,L
EMDLBRF,HEX,HEX,154HNA-3J48,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,LX8154HNA,201101,,,,43,L
EMDLBRF,HEX,HEX,154HNA-3J48,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,LX8154HNA,201102,,,,37,L
EMDLBRF,HEX,HEX,154HNA-3J48,FLT TST ANMLY-13816/14056 FORWARD ENGINE MOUNT ADAPTER FRACTURE CRITICAL,MOD,,,,,LX8154HNA,201103,,,,37,L
EMDLBRF,HEX,HEX,154HQA-814H,FLT TST ANMLY- 20615 FUEL DRAIN FITTING TORQUE CHANGE,MOD,,,,,LX8154HQA,201101,,,,60.5,L
EMDLBRF,HEX,HEX,154HQA-814H,FLT TST ANMLY- 20615 FUEL DRAIN FITTING TORQUE CHANGE,MOD,,,,,LX8154HQA,201102,,,,60.5,L
EMDLBRF,HDX,HDX,154HRA-813H,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201101,,,,140,L
EMDLBRF,HDX,HDX,154HRA-813H,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201102,,,,160,L
EMDLBRF,HDX,HDX,154HRA-813H,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201103,,,,175,L
EMDLBRF,HDX,HDX,154HRA-813H,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201104,,,,120,L
EMDLBRF,HDX,HDX,154HRA-813H,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201105,,,,120,L
EMDLBRF,HDX,HDX,154HRA-813H,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201106,,,,165,L
EMDLBRF,HDX,HDX,154HRA-813H,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201107,,,,10,L
EMDLBRF,HDX,HDX,154HRA-3J47,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201101,,,,20,L
EMDLBRF,HDX,HDX,154HRA-3J47,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201102,,,,30,L
EMDLBRF,HDX,HDX,154HRA-3J47,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201103,,,,40,L
EMDLBRF,HDX,HDX,154HRA-3J47,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201104,,,,40,L
EMDLBRF,HDX,HDX,154HRA-3J47,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201105,,,,20,L
EMDLBRF,HDX,HDX,154HRA-3J47,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201106,,,,40,L
EMDLBRF,HDX,HDX,154HRA-3J47,FLT TST ANMLY- 20353 GH-RAIN INTRUSION TEST AND EVALUATION,MOD,,,,,LX8154HRA,201107,,,,20,L
EMDLBRF,HEX,HEX,154HSA-814H,FLT TST ANMLY- 21108 25 kVA OIL VISCOSITY REDUCTION MOD KIT,MOD,,,,,LX8154HSA,201101,,,,54,L
EMDLBRF,HEX,HEX,154HSA-814H,FLT TST ANMLY- 21108 25 kVA OIL VISCOSITY REDUCTION MOD KIT,MOD,,,,,LX8154HSA,201102,,,,48,L
EMDLBRF,HEX,HEX,154HSA-3J48,FLT TST ANMLY- 21108 25 kVA OIL VISCOSITY REDUCTION MOD KIT,MOD,,,,,LX8154HSA,201101,,,,16,L
EMDLBRF,HEX,HEX,154HSA-3J48,FLT TST ANMLY- 21108 25 kVA OIL VISCOSITY REDUCTION MOD KIT,MOD,,,,,LX8154HSA,201102,,,,16,L
EMDLBRF,HDX,HDX,154HTA-813H,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201101,,,,80,L
EMDLBRF,HDX,HDX,154HTA-813H,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201102,,,,86,L
EMDLBRF,HDX,HDX,154HTA-813H,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201103,,,,81,L
EMDLBRF,HDX,HDX,154HTA-813H,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201104,,,,52,L
EMDLBRF,HDX,HDX,154HTA-813H,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201105,,,,3,L
EMDLBRF,HDX,HDX,154HTA-813H,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201107,,,,0,L
EMDLBRF,HDX,HDX,154HTA-3J47,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201101,,,,10,L
EMDLBRF,HDX,HDX,154HTA-3J47,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201102,,,,15,L
EMDLBRF,HDX,HDX,154HTA-3J47,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201103,,,,23,L
EMDLBRF,HDX,HDX,154HTA-3J47,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201104,,,,8,L
EMDLBRF,HDX,HDX,154HTA-3J47,FLT TST ANMLY-20593 CHEEK PANEL FASTENER KNIFE EDGE,MOD,,,,,LX8154HTA,201105,,,,1,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201101,,,,18,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201102,,,,18,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201103,,,,18,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201104,,,,17.6,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201105,,,,8,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201106,,,,5,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201107,,,,17.6,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201108,,,,35.6,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201109,,,,0,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201110,,,,0,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201111,,,,10,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201112,,,,0,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201201,,,,7.6,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201202,,,,30,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201203,,,,11.6,L
EMDLBRF,HEX,HEX,154-85HEX2,FLT TST ANMLY- 20274 MLG TIRE QUAL,MOD,,,,,LX885HEX2,201204,,,,22.4,L
EMDLBRF,HEX,HEX,154-85HEX5,FLT TST ANMLY- 20990 ASIP PART NUMBER CHANGES,MOD,,,,,LX885HEX5,201102,,,,36,L
EMDLBRF,HEX,HEX,154-85HEX5,FLT TST ANMLY- 20990 ASIP PART NUMBER CHANGES,MOD,,,,,LX885HEX5,201103,,,,0,L
EMDLBRF,HEX,HEX,154-85HEX5,FLT TST ANMLY- 20990 ASIP PART NUMBER CHANGES,MOD,,,,,LX885HEX5,201104,,,,36,L
EMDLBRF,HEX,HEX,154-85HEX5,FLT TST ANMLY- 20990 ASIP PART NUMBER CHANGES,MOD,,,,,LX885HEX5,201105,,,,0,L
EMDLBRF,HEX,HEX,154-85HEX5,FLT TST ANMLY- 20990 ASIP PART NUMBER CHANGES,MOD,,,,,LX885HEX5,201107,,,,124.5,L
EMDLBRF,HEX,HEX,154-85HEX5,FLT TST ANMLY- 20990 ASIP PART NUMBER CHANGES,MOD,,,,,LX885HEX5,201108,,,,124.5,L
