PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CACLIN,E
LRIP9B,AF37ALLX-4A1G1600,AF37 Build PMC Sect1600,,W,HHX,LAF37ALLX,HHX,4A1G,201201,345.30,512.40,374.41,512.40,11419.07,12381.75,15435.22,42522.25,46107.07,56467.95,62813.68,0005,,L
LRIP9B,AF37ALLX-4A1G1600,AF37 Build PMC Sect1600,,W,HHX,LAF37ALLX,HHX,4A1G,201202,690.70,953.50,824.66,953.50,22841.45,27271.37,30201.20,85056.81,101552.93,110487.57,116969.37,0005,,L
LRIP9B,AF37ALLX-4A1G1600,AF37 Build PMC Sect1600,,W,HHX,LAF37ALLX,HHX,4A1G,201203,863.30,241.30,261.07,404.20,28549.33,8633.65,7797.27,106311.78,32149.93,28525.40,48221.01,0005,,L
LRIP9B,AF37ALLX-4A1G1600,AF37 Build PMC Sect1600,,W,HHX,LAF37ALLX,HHX,4A1G,201204,172.70,0.00,0.00,0.00,5711.19,0.00,0.00,21267.28,0.00,0.00,0.00,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201105,0.00,33.00,0.00,0.00,0.00,0.00,871.77,0.00,0.00,3092.76,0.00,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201106,0.00,6.90,0.00,6.90,0.00,0.00,109.23,0.00,0.00,387.51,854.02,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201107,0.00,9.90,0.00,9.90,0.00,0.00,245.14,0.00,0.00,869.68,1225.33,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201109,498.80,160.40,127.95,160.40,16739.73,4293.87,4943.19,64668.01,16587.84,17536.85,19848.86,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201110,665.00,1228.70,1382.40,665.00,22317.40,46393.41,34962.94,86215.37,179224.51,124037.27,77475.51,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201111,623.40,286.40,281.69,623.40,20921.30,9453.65,7367.15,80822.05,36520.83,26136.28,72628.92,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201112,665.00,322.20,255.89,337.00,22317.40,8587.74,9832.58,86215.37,33175.67,34882.83,39262.03,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201201,207.80,387.80,281.69,633.50,6871.95,9453.65,13254.79,25589.70,36520.83,48491.11,78012.87,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201202,0.00,401.60,303.77,245.70,0.00,10105.80,13407.58,0.00,38205.13,49050.07,29836.06,0005,,L
LRIP9B,AF37ALLX-4A1G1700,AF37 Build PMC Sect1700,,W,HHX,LAF37ALLX,HHX,4A1G,201203,0.00,0.00,1.60,0.00,0.00,52.78,0.00,0.00,196.54,0.00,0.00,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201112,0.00,15.00,0.00,0.00,0.00,0.00,533.10,0.00,0.00,1408.77,0.00,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201205,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3153.85,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201206,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3153.85,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201207,30.00,0.00,0.00,30.00,1720.20,0.00,0.00,4847.00,0.00,0.00,4730.78,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201208,27.00,0.00,0.00,27.00,1548.18,0.00,0.00,4362.30,0.00,0.00,4257.70,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201209,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3153.85,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201210,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3153.85,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201211,16.00,0.00,0.00,16.00,917.44,0.00,0.00,2585.07,0.00,0.00,2523.08,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201308,1.00,0.00,0.00,1.00,59.55,0.00,0.00,171.83,0.00,0.00,165.05,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201309,1.00,0.00,0.00,1.00,59.55,0.00,0.00,171.83,0.00,0.00,165.05,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201310,1.00,0.00,0.00,1.00,59.55,0.00,0.00,171.83,0.00,0.00,165.05,0005,,L
LRIP9B,AF37811H,AF37 Weight & Balances Test,,W,HBX,LAF37811H,HBX,811H,201311,2.00,0.00,0.00,2.00,119.10,0.00,0.00,343.65,0.00,0.00,330.10,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201102,20.00,0.00,0.00,11.00,1073.00,0.00,0.00,2925.50,0.00,0.00,1609.03,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201103,5.00,0.00,0.00,10.00,268.25,0.00,0.00,731.38,0.00,0.00,1462.75,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201104,15.00,47.50,46.50,10.00,804.75,2494.92,2554.80,2194.13,6802.32,6751.30,1449.73,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201105,10.00,7.50,0.00,5.00,536.50,0.00,318.79,1462.75,0.00,842.43,724.86,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201106,5.00,5.50,0.00,1.00,268.25,0.00,294.46,731.38,0.00,778.14,142.46,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201107,10.00,24.50,23.53,3.00,536.50,1262.52,1122.36,1462.75,3442.23,2965.94,427.38,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201108,5.00,3.00,2.65,2.00,268.25,142.28,186.12,731.38,387.92,491.84,284.90,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201109,8.00,0.00,0.00,2.00,429.20,0.00,0.00,1170.20,0.00,0.00,284.90,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201110,0.00,4.00,-0.01,3.00,0.00,-0.42,214.14,0.00,-1.14,565.89,422.14,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201111,0.00,1.00,0.00,3.00,0.00,0.00,53.54,0.00,0.00,141.48,422.14,0005,,L
LRIP9B,AF37ALLX-813H0030,AF37 Static Proof Tests,,W,HDX,LAF37ALLX,HDX,813H,201112,0.00,3.00,5.32,2.00,0.00,285.40,160.60,0.00,778.12,424.40,281.43,0005,,L
LRIP9B,AF37815H,AF37 Section 1400 Support,,W,HEX,LAF37815H,HEX,815H,201204,27.30,0.00,0.00,0.00,1565.38,0.00,0.00,4410.77,0.00,0.00,0.00,0005,,L
LRIP9B,AF37815H,AF37 Section 1400 Support,,W,HEX,LAF37815H,HEX,815H,201205,33.60,0.00,0.00,0.00,1926.62,0.00,0.00,5428.64,0.00,0.00,0.00,0005,,L
LRIP9B,AF37815H,AF37 Section 1400 Support,,W,HEX,LAF37815H,HEX,815H,201206,33.60,0.00,0.00,44.50,1926.62,0.00,0.00,5428.64,0.00,0.00,7017.33,0005,,L
LRIP9B,AF37815H,AF37 Section 1400 Support,,W,HEX,LAF37815H,HEX,815H,201207,18.90,0.00,0.00,18.90,1083.73,0.00,0.00,3053.61,0.00,0.00,2980.39,0005,,L
LRIP9B,AF37815H,AF37 Section 1400 Support,,W,HEX,LAF37815H,HEX,815H,201208,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,3942.32,0005,,L
LRIP9B,AF37815H,AF37 Section 1400 Support,,W,HEX,LAF37815H,HEX,815H,201209,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,3942.32,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201208,9.88,0.00,0.00,101.00,566.52,0.00,0.00,1596.28,0.00,0.00,15926.96,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201209,11.55,0.00,0.00,52.00,662.28,0.00,0.00,1866.10,0.00,0.00,8200.02,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201210,9.88,0.00,0.00,5.00,566.52,0.00,0.00,1596.28,0.00,0.00,788.46,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201211,9.33,0.00,0.00,5.00,534.98,0.00,0.00,1507.42,0.00,0.00,788.46,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201212,9.88,0.00,0.00,0.78,566.52,0.00,0.00,1596.28,0.00,0.00,123.40,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201301,11.00,0.00,0.00,0.54,655.05,0.00,0.00,1890.08,0.00,0.00,88.80,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201302,9.88,0.00,0.00,0.78,588.35,0.00,0.00,1697.64,0.00,0.00,129.16,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201303,9.88,0.00,0.00,0.78,588.35,0.00,0.00,1697.64,0.00,0.00,129.16,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201304,12.60,0.00,0.00,1.23,750.33,0.00,0.00,2165.00,0.00,0.00,202.73,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201305,9.33,0.00,0.00,0.69,555.60,0.00,0.00,1603.13,0.00,0.00,113.47,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201306,9.88,0.00,0.00,0.78,588.35,0.00,0.00,1697.64,0.00,0.00,129.16,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201307,11.58,0.00,0.00,0.66,689.59,0.00,0.00,1989.74,0.00,0.00,109.44,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201308,9.88,0.00,0.00,0.78,588.35,0.00,0.00,1697.64,0.00,0.00,129.16,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201309,9.33,0.00,0.00,0.69,555.60,0.00,0.00,1603.13,0.00,0.00,113.47,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201310,12.60,0.00,0.00,1.23,750.33,0.00,0.00,2165.00,0.00,0.00,202.73,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201311,8.83,0.00,0.00,0.64,525.83,0.00,0.00,1517.22,0.00,0.00,106.01,0005,,L
LRIP9B,AF37819H,AF37 AV Flight Test Support,,W,HJX,LAF37819H,HJX,819H,201312,7.72,0.00,0.00,0.44,459.73,0.00,0.00,1326.49,0.00,0.00,72.96,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201112,0.00,2.57,0.00,0.00,0.00,0.00,77.97,0.00,0.00,276.61,0.00,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201207,29.50,0.00,0.00,29.50,1691.45,0.00,0.00,4766.00,0.00,0.00,4651.73,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201208,30.56,0.00,0.00,30.56,1752.29,0.00,0.00,4937.41,0.00,0.00,4819.02,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201209,31.05,0.00,0.00,31.05,1780.47,0.00,0.00,5016.84,0.00,0.00,4896.54,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201210,23.60,0.00,0.00,23.60,1353.16,0.00,0.00,3812.80,0.00,0.00,3721.38,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201211,19.67,0.00,0.00,19.67,1127.64,0.00,0.00,3177.35,0.00,0.00,3101.17,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201212,17.93,0.00,0.00,17.93,1028.22,0.00,0.00,2897.22,0.00,0.00,2827.75,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201301,17.85,0.00,0.00,17.85,1063.23,0.00,0.00,3067.83,0.00,0.00,2946.89,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201302,11.23,0.00,0.00,11.23,668.76,0.00,0.00,1929.63,0.00,0.00,1853.56,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201303,10.35,0.00,0.00,10.35,616.37,0.00,0.00,1778.46,0.00,0.00,1708.35,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201304,12.94,0.00,0.00,12.94,770.46,0.00,0.00,2223.09,0.00,0.00,2135.44,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201305,9.83,0.00,0.00,9.83,585.54,0.00,0.00,1689.53,0.00,0.00,1622.92,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201306,10.35,0.00,0.00,10.35,616.37,0.00,0.00,1778.46,0.00,0.00,1708.35,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201307,12.42,0.00,0.00,12.42,739.64,0.00,0.00,2134.15,0.00,0.00,2050.02,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201308,10.35,0.00,0.00,10.35,616.37,0.00,0.00,1778.46,0.00,0.00,1708.35,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201309,9.83,0.00,0.00,9.83,585.54,0.00,0.00,1689.53,0.00,0.00,1622.92,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201310,12.94,0.00,0.00,12.94,770.46,0.00,0.00,2223.09,0.00,0.00,2135.44,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201311,9.32,0.00,0.00,9.32,554.74,0.00,0.00,1600.64,0.00,0.00,1537.52,0005,,L
LRIP9B,AF37818H,AF37 AV IPT Sect 1100 Support,,W,HEX,LAF37818H,HEX,818H,201312,8.28,0.00,0.00,8.28,493.09,0.00,0.00,1422.77,0.00,0.00,1366.68,0005,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201106,26.00,0.00,0.00,26.00,872.56,0.00,0.00,3370.83,0.00,0.00,3218.04,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201107,103.39,27.90,0.00,127.45,3469.77,0.00,1032.23,13404.22,0.00,3662.02,15774.60,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201108,132.93,0.00,0.00,130.99,4461.13,0.00,0.00,17234.00,0.00,0.00,16209.49,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201109,147.70,16.24,0.00,274.76,4956.81,0.00,597.31,19148.89,0.00,2119.06,34000.45,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201110,177.24,73.40,142.79,175.31,5948.17,4791.86,2616.30,22978.66,18511.67,9281.79,20424.41,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201111,206.78,51.25,0.00,206.78,6939.54,0.00,1737.79,26808.44,0.00,6165.12,24090.81,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201112,192.01,161.84,108.07,151.37,6443.86,3626.68,6207.05,24893.55,14010.41,22020.62,17635.29,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201201,177.24,37.90,77.25,37.94,5861.33,2592.65,1271.89,21826.36,10015.79,4653.06,-3814.18,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201202,147.70,14.60,17.59,169.64,4884.44,590.16,501.39,18188.64,2279.86,1834.28,22226.52,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201203,103.39,4.20,1.65,240.00,3419.11,55.48,139.49,12732.05,214.35,510.31,33225.31,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201204,88.62,0.00,0.00,170.00,2930.66,0.00,0.00,10913.18,0.00,0.00,22704.11,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201205,0.00,0.00,0.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,22037.57,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201206,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,26012.65,0006,,L
LRIP9B,AF38ALLX-3A4A0030,AF38 Assy & Test of Electrical Comp,,W,HEX,LAF38ALLX,HEX,3A4A,201207,0.00,0.00,0.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,35611.75,0006,,L
LRIP9B,AF38ALLX-3M1G1800,AF38 Moss Point Prod Sec1800,,W,HHX,LAF38ALLX,HHX,3M1G,201111,672.80,515.90,518.04,565.10,15958.82,12287.79,11355.69,61651.23,47469.53,40286.34,46923.62,0006,,L
LRIP9B,AF38ALLX-3M1G1800,AF38 Moss Point Prod Sec1800,,W,HHX,LAF38ALLX,HHX,3M1G,201112,717.60,775.40,725.25,775.40,17021.47,17202.91,18010.43,65756.43,66457.33,63895.21,64386.08,0006,,L
LRIP9B,AF38ALLX-3M1G1800,AF38 Moss Point Prod Sec1800,,W,HHX,LAF38ALLX,HHX,3M1G,201201,89.70,251.30,236.82,191.10,2966.38,6455.97,5840.22,11046.18,24526.98,21365.76,23533.16,0006,,L
LRIP9B,AF38ALLX-3M1G1800,AF38 Moss Point Prod Sec1800,,W,HHX,LAF38ALLX,HHX,3M1G,201202,0.00,15.80,0.00,0.00,0.00,0.00,657.18,0.00,0.00,2404.22,0.00,0006,,L
LRIP9B,AF38ALLX-3M1G1800,AF38 Moss Point Prod Sec1800,,W,HHX,LAF38ALLX,HHX,3M1G,201203,0.00,8.80,0.00,0.00,0.00,0.00,369.53,0.00,0.00,1351.88,0.00,0006,,L
LRIP9B,AF38ALLX-3M1G2000,AF38 Moss Point Prod Sec2000,,W,HHX,LAF38ALLX,HHX,3M1G,201109,224.80,123.40,67.44,123.40,5332.26,1599.68,2370.17,20599.28,6179.78,8408.60,10883.53,0006,,L
LRIP9B,AF38ALLX-3M1G2000,AF38 Moss Point Prod Sec2000,,W,HHX,LAF38ALLX,HHX,3M1G,201110,449.60,622.30,391.15,449.60,10664.51,9278.13,10915.16,41198.56,35842.75,38723.48,37332.96,0006,,L
LRIP9B,AF38ALLX-3M1G2000,AF38 Moss Point Prod Sec2000,,W,HHX,LAF38ALLX,HHX,3M1G,201111,0.00,302.30,209.06,0.00,0.00,4959.00,5920.10,0.00,19157.33,21002.61,0.00,0006,,L
LRIP9B,AF38ALLX-3M1G2000,AF38 Moss Point Prod Sec2000,,W,HHX,LAF38ALLX,HHX,3M1G,201201,0.00,0.00,6.74,0.00,0.00,159.97,0.00,0.00,617.98,0.00,0.00,0006,,L
LRIP9B,AF38ALLX-3M1G2005,AF38 Moss Point Prod Sec2005,,W,HHX,LAF38ALLX,HHX,3M1G,201107,196.80,203.30,181.05,203.30,4668.10,4294.51,5358.84,18033.54,16590.30,19011.44,17933.97,0006,,L
LRIP9B,AF38ALLX-3M1G2005,AF38 Moss Point Prod Sec2005,,W,HHX,LAF38ALLX,HHX,3M1G,201108,209.90,229.80,229.33,229.90,4978.83,5439.71,6074.96,19233.94,21014.38,21552.00,20276.52,0006,,L
LRIP9B,AF38ALLX-3M1G2005,AF38 Moss Point Prod Sec2005,,W,HHX,LAF38ALLX,HHX,3M1G,201109,196.80,236.00,187.09,236.00,4668.10,4437.66,6149.64,18033.54,17143.31,21816.95,20814.53,0006,,L
LRIP9B,AF38ALLX-3M1G2005,AF38 Moss Point Prod Sec2005,,W,HHX,LAF38ALLX,HHX,3M1G,201110,0.00,7.10,6.03,10.00,0.00,143.15,201.43,0.00,553.01,714.61,830.36,0006,,L
LRIP9B,AF38ALLX-3M1G2015,AF38 Moss Point Prod Sec2015,,W,HHX,LAF38ALLX,HHX,3M1G,201107,366.90,100.20,78.65,100.20,8702.87,1865.61,1907.75,33620.45,7207.14,6768.08,8843.86,0006,,L
LRIP9B,AF38ALLX-3M1G2015,AF38 Moss Point Prod Sec2015,,W,HHX,LAF38ALLX,HHX,3M1G,201108,391.40,503.50,281.07,503.50,9284.01,6667.10,9680.98,35865.48,25755.97,34345.00,44407.26,0006,,L
LRIP9B,AF38ALLX-3M1G2015,AF38 Moss Point Prod Sec2015,,W,HHX,LAF38ALLX,HHX,3M1G,201109,366.90,1060.00,697.06,1060.00,8702.87,16534.30,21765.26,33620.45,63874.40,77216.14,93488.98,0006,,L
LRIP9B,AF38ALLX-3M1G2015,AF38 Moss Point Prod Sec2015,,W,HHX,LAF38ALLX,HHX,3M1G,201110,0.00,113.50,56.15,70.00,0.00,1331.82,2444.77,0.00,5145.01,8673.26,5812.52,0006,,L
LRIP9B,AF38ALLX-3M1G2015,AF38 Moss Point Prod Sec2015,,W,HHX,LAF38ALLX,HHX,3M1G,201111,0.00,11.30,12.26,11.30,0.00,290.92,213.87,0.00,1123.86,758.74,938.31,0006,,L
LRIP9B,AF38ALLX-3M1G2015,AF38 Moss Point Prod Sec2015,,W,HHX,LAF38ALLX,HHX,3M1G,201201,0.00,7.10,0.00,0.00,0.00,0.00,106.99,0.00,0.00,391.41,0.00,0006,,L
LRIP9B,AF38ALLX-3M1G2025,AF38 Moss Point Prod Sec2025,,W,HHX,LAF38ALLX,HHX,3M1G,201107,134.70,184.60,107.41,184.60,3195.08,2547.67,4860.87,12343.08,9842.02,17244.80,16283.58,0006,,L
LRIP9B,AF38ALLX-3M1G2025,AF38 Moss Point Prod Sec2025,,W,HHX,LAF38ALLX,HHX,3M1G,201108,143.70,163.40,78.49,143.70,3408.56,1861.76,4531.83,13167.78,7192.25,16077.48,12673.93,0006,,L
LRIP9B,AF38ALLX-3M1G2025,AF38 Moss Point Prod Sec2025,,W,HHX,LAF38ALLX,HHX,3M1G,201109,134.70,192.70,223.07,192.70,3195.08,5291.32,5044.81,12343.08,20441.12,17897.36,16995.59,0006,,L
LRIP9B,AF38ALLX-3M1G2025,AF38 Moss Point Prod Sec2025,,W,HHX,LAF38ALLX,HHX,3M1G,201110,0.00,0.80,4.13,5.00,0.00,97.99,22.28,0.00,378.54,79.04,415.18,0006,,L
LRIP9B,AF38ALLX-4A1G1100,AF38 Build PMC Sect1100,,W,HHX,LAF38ALLX,HHX,4A1G,201210,456.30,0.00,0.00,0.00,15089.84,0.00,0.00,56191.43,0.00,0.00,0.00,0006,,L
LRIP9B,AF38ALLX-4A1G1100,AF38 Build PMC Sect1100,,W,HHX,LAF38ALLX,HHX,4A1G,201211,586.70,0.00,0.00,0.00,19402.17,0.00,0.00,72249.65,0.00,0.00,0.00,0006,,L
LRIP9B,AF38ALLX-4A1G1100,AF38 Build PMC Sect1100,,W,HHX,LAF38ALLX,HHX,4A1G,201301,0.00,0.00,0.00,456.30,0.00,0.00,0.00,0.00,0.00,0.00,56632.28,0006,,L
LRIP9B,AF38ALLX-4A1G1100,AF38 Build PMC Sect1100,,W,HHX,LAF38ALLX,HHX,4A1G,201302,0.00,0.00,0.00,586.70,0.00,0.00,0.00,0.00,0.00,0.00,72816.48,0006,,L
LRIP9B,AF38ALLX-4A1G1400,AF38 Build PMC Sect1400,,W,HHX,LAF38ALLX,HHX,4A1G,201108,0.00,0.50,0.00,0.50,0.00,0.00,15.01,0.00,0.00,53.25,61.87,0006,,L
